sdv_user_id,Timestamp,steps,steps_goal,avg_heart_rate,max_heart_rate,minutes_moderate,minutes_vigorous,weight_kg,activity_label
1015,2023-06-20 00:00:00,3532,5891,79.3,104,50,0,111.8,low_activity
1015,2023-06-21 00:00:00,7019,5827,79.6,117,80,0,111.8,healthy
1015,2023-06-22 00:00:00,3869,5329,79.0,117,65,0,111.6,low_activity
1015,2023-06-23 00:00:00,7229,5503,79.7,121,80,5,111.7,healthy
1015,2023-06-24 00:00:00,2027,4498,78.3,97,45,0,111.8,low_activity
1015,2023-06-25 00:00:00,5059,6251,79.2,120,65,5,111.5,energetic
1015,2023-06-26 00:00:00,2244,4006,79.2,100,50,0,111.6,low_activity
1015,2023-06-27 00:00:00,4399,4304,79.1,110,65,0,111.7,energetic
1015,2023-06-28 00:00:00,7297,5000,79.6,117,75,0,111.6,healthy
1015,2023-06-29 00:00:00,4454,4447,79.2,106,70,0,111.4,energetic
1015,2023-06-30 00:00:00,5263,4703,79.3,108,80,0,111.6,energetic
1015,2023-07-01 00:00:00,5361,5088,79.5,115,80,0,111.4,energetic
1015,2023-07-02 00:00:00,6518,4677,79.2,120,80,5,111.4,healthy
1015,2023-07-03 00:00:00,7825,6607,79.5,131,85,10,111.2,healthy
1015,2023-07-04 00:00:00,2021,3021,78.5,98,35,0,111.4,low_activity
1015,2023-07-05 00:00:00,8569,5320,79.7,117,85,0,111.3,healthy
1015,2023-07-06 00:00:00,7585,5778,80.1,125,70,10,111.4,healthy
1015,2023-07-07 00:00:00,11738,5504,80.7,126,75,25,111.4,healthy
1015,2023-07-08 00:00:00,2907,4691,79.0,115,50,0,111.3,low_activity
1015,2023-07-09 00:00:00,4165,6436,79.1,114,55,0,111.2,energetic
1015,2023-07-10 00:00:00,7400,6850,79.8,117,95,0,111.4,healthy
1015,2023-07-11 00:00:00,1335,6176,78.8,96,20,0,111.3,low_activity
1015,2023-07-12 00:00:00,6074,6479,79.5,128,65,5,111.4,healthy
1015,2023-07-13 00:00:00,8113,5076,79.9,117,110,0,111.4,healthy
1015,2023-07-14 00:00:00,4572,3438,79.3,108,75,0,111.1,energetic
1015,2023-07-15 00:00:00,7206,6128,79.4,124,65,5,111.2,healthy
1015,2023-07-16 00:00:00,7011,4164,79.7,118,90,0,111.1,healthy
1015,2023-07-17 00:00:00,2905,3451,78.9,103,45,0,111.2,low_activity
1015,2023-07-18 00:00:00,4804,4766,79.2,102,90,0,111.2,energetic
1015,2023-07-19 00:00:00,2502,3184,78.6,99,55,0,111.1,low_activity
1015,2023-07-20 00:00:00,9204,6875,80.1,134,70,15,111.0,healthy
1015,2023-07-21 00:00:00,5717,4767,79.5,118,85,0,111.1,energetic
1015,2023-07-22 00:00:00,5700,4140,79.2,114,85,0,111.0,energetic
1015,2023-07-23 00:00:00,4490,3329,78.9,104,80,0,111.0,energetic
1015,2023-07-24 00:00:00,2775,3818,78.7,99,45,0,111.0,low_activity
1015,2023-07-25 00:00:00,5023,3477,78.9,106,80,0,110.8,energetic
1015,2023-07-26 00:00:00,3788,5438,79.1,104,60,0,111.0,low_activity
1015,2023-07-27 00:00:00,5230,3850,79.1,121,60,5,110.9,energetic
1015,2023-07-28 00:00:00,1758,3260,78.8,95,30,0,110.9,low_activity
1015,2023-07-29 00:00:00,6898,5020,79.4,117,90,0,110.7,healthy
1015,2023-07-30 00:00:00,4120,4309,79.3,110,55,0,110.9,energetic
1015,2023-07-31 00:00:00,17517,6084,81.3,129,110,40,110.7,over_exercise
1015,2023-08-01 00:00:00,7835,5722,79.5,118,85,0,110.8,healthy
1015,2023-08-02 00:00:00,5915,6804,79.4,120,55,5,110.6,energetic
1015,2023-08-03 00:00:00,6717,5199,79.6,114,85,0,110.7,healthy
1015,2023-08-04 00:00:00,1485,3189,79.1,102,30,0,110.8,low_activity
1015,2023-08-05 00:00:00,7342,5159,79.8,116,95,0,110.7,healthy
1015,2023-08-06 00:00:00,3382,3376,79.0,100,60,0,110.6,low_activity
1015,2023-08-07 00:00:00,6350,6603,79.5,115,100,0,110.6,healthy
1015,2023-08-08 00:00:00,1563,4338,79.1,94,35,0,110.8,low_activity
1015,2023-08-09 00:00:00,5238,3199,79.6,111,80,0,110.7,energetic
1015,2023-08-10 00:00:00,6729,3912,79.9,112,95,0,110.7,healthy
1015,2023-08-11 00:00:00,8768,6422,79.8,123,90,15,110.7,healthy
1015,2023-08-12 00:00:00,8425,5323,79.9,131,75,10,110.4,healthy
1015,2023-08-13 00:00:00,8348,5812,80.0,119,110,0,110.6,healthy
1015,2023-08-14 00:00:00,3138,5637,79.1,101,65,0,110.5,low_activity
1015,2023-08-15 00:00:00,6440,5216,79.5,124,75,5,110.6,healthy
1015,2023-08-16 00:00:00,4306,4988,79.1,114,60,0,110.2,energetic
1015,2023-08-17 00:00:00,7089,5893,79.2,131,70,10,110.4,healthy
1015,2023-08-18 00:00:00,14164,6799,80.7,133,70,40,110.3,over_exercise
1015,2023-08-19 00:00:00,4870,3548,79.3,106,95,0,110.4,energetic
1015,2023-08-20 00:00:00,4959,6080,78.9,124,35,10,110.2,energetic
1015,2023-08-21 00:00:00,5705,4337,79.4,116,80,0,110.5,energetic
1015,2023-08-22 00:00:00,2688,5568,78.8,110,35,0,110.2,low_activity
1015,2023-08-23 00:00:00,9008,6891,80.1,126,90,15,110.3,healthy
1015,2023-08-24 00:00:00,8010,6472,79.8,118,90,0,110.2,healthy
1015,2023-08-25 00:00:00,9311,6667,79.8,132,90,10,110.0,healthy
1015,2023-08-26 00:00:00,6141,6114,79.5,115,95,0,110.2,healthy
1015,2023-08-27 00:00:00,7392,3634,79.7,123,95,5,110.2,healthy
1015,2023-08-28 00:00:00,5908,3193,79.6,113,95,0,110.1,energetic
1015,2023-08-29 00:00:00,3862,3681,79.0,106,60,0,110.1,low_activity
1015,2023-08-30 00:00:00,5272,4404,79.8,102,95,0,110.1,energetic
1015,2023-08-31 00:00:00,8246,6735,80.4,116,105,0,110.3,healthy
1015,2023-09-01 00:00:00,2288,4351,78.6,100,50,0,110.2,low_activity
1015,2023-09-02 00:00:00,3062,6537,79.0,109,45,0,109.8,low_activity
1015,2023-09-03 00:00:00,10488,6131,80.1,129,90,15,110.1,healthy
1015,2023-09-04 00:00:00,5109,6215,79.0,114,60,0,109.9,energetic
1015,2023-09-05 00:00:00,2097,3378,78.8,95,35,0,110.1,low_activity
1015,2023-09-06 00:00:00,8191,5403,79.9,124,90,5,109.9,healthy
1015,2023-09-07 00:00:00,6172,5933,79.5,127,65,5,109.9,healthy
1015,2023-09-08 00:00:00,5869,6561,79.3,111,85,0,110.1,energetic
1015,2023-09-09 00:00:00,9058,6315,79.7,125,75,15,109.9,healthy
1015,2023-09-10 00:00:00,5098,4478,79.4,128,65,5,110.1,energetic
1015,2023-09-11 00:00:00,6067,6122,79.4,113,75,0,109.9,healthy
1015,2023-09-12 00:00:00,4851,3906,79.0,103,80,0,109.7,energetic
1015,2023-09-13 00:00:00,5437,4113,79.1,115,75,0,109.8,energetic
1015,2023-09-14 00:00:00,5318,4161,79.0,109,80,0,109.8,energetic
1015,2023-09-15 00:00:00,9339,6747,80.1,126,90,15,109.7,healthy
1015,2023-09-16 00:00:00,7128,5781,79.4,112,100,0,110.0,healthy
1015,2023-09-17 00:00:00,13346,6735,80.4,131,75,25,109.7,energetic
1015,2023-09-18 00:00:00,4350,4126,78.8,102,75,0,109.8,energetic
1015,2023-09-19 00:00:00,8668,6348,79.7,126,80,5,109.7,healthy
1015,2023-09-20 00:00:00,8093,6455,79.4,132,55,15,109.5,healthy
1015,2023-09-21 00:00:00,2001,3575,78.4,105,30,0,109.7,low_activity
1015,2023-09-22 00:00:00,9992,6457,79.9,129,65,30,109.7,healthy
1015,2023-09-23 00:00:00,5195,6927,79.3,122,60,5,109.4,energetic
1015,2023-09-24 00:00:00,4193,3263,79.1,107,70,0,109.5,energetic
1015,2023-09-25 00:00:00,3385,5440,78.5,102,60,0,109.5,low_activity
1015,2023-09-26 00:00:00,10000,6439,79.8,130,55,30,109.5,healthy
1015,2023-09-27 00:00:00,4491,3913,79.4,108,95,0,109.5,energetic
1015,2023-09-28 00:00:00,5874,4726,79.6,128,75,10,109.6,energetic
1015,2023-09-29 00:00:00,3928,5899,78.7,111,55,0,109.3,low_activity
1015,2023-09-30 00:00:00,9051,6770,80.0,110,130,0,109.5,healthy
1015,2023-10-01 00:00:00,3498,4877,78.9,109,60,0,109.4,low_activity
1015,2023-10-02 00:00:00,7680,3872,79.7,118,100,0,109.4,healthy
1015,2023-10-03 00:00:00,3122,3207,79.0,97,55,0,109.4,low_activity
1015,2023-10-04 00:00:00,7973,6540,79.8,118,115,0,109.2,healthy
1015,2023-10-05 00:00:00,7718,6547,79.7,127,80,5,109.2,healthy
1015,2023-10-06 00:00:00,8021,6710,79.6,110,125,0,109.3,healthy
1015,2023-10-07 00:00:00,7682,5704,79.7,124,90,5,109.5,healthy
1015,2023-10-08 00:00:00,6196,5888,79.4,126,80,5,109.3,healthy
1015,2023-10-09 00:00:00,8681,5838,80.0,132,100,5,109.2,healthy
1015,2023-10-10 00:00:00,4632,4075,78.9,110,75,0,109.3,energetic
1015,2023-10-11 00:00:00,4617,5271,79.2,117,65,0,109.3,energetic
1015,2023-10-12 00:00:00,6631,3795,79.4,117,75,0,109.2,healthy
1015,2023-10-13 00:00:00,8153,6150,79.6,119,85,0,109.2,healthy
1015,2023-10-14 00:00:00,9515,6327,80.0,128,70,15,109.0,healthy
1015,2023-10-15 00:00:00,2582,4810,78.9,106,40,0,109.0,low_activity
1015,2023-10-16 00:00:00,4256,5322,78.7,109,60,0,108.9,energetic
1015,2023-10-17 00:00:00,3579,3852,78.6,104,80,0,109.0,low_activity
1015,2023-10-18 00:00:00,6419,5924,79.4,114,90,0,109.2,healthy
1015,2023-10-19 00:00:00,7528,4604,79.8,115,95,0,108.9,healthy
1015,2023-10-20 00:00:00,6473,5816,79.3,117,90,0,108.9,healthy
1015,2023-10-21 00:00:00,6011,4215,79.2,109,85,0,108.9,healthy
1015,2023-10-22 00:00:00,7719,4438,79.5,118,95,0,108.9,healthy
1015,2023-10-23 00:00:00,8005,6304,79.7,114,105,0,109.0,healthy
1015,2023-10-24 00:00:00,6350,5137,79.4,117,85,0,108.7,healthy
1015,2023-10-25 00:00:00,5483,3448,79.5,107,80,0,108.9,energetic
1015,2023-10-26 00:00:00,10263,6356,80.0,126,65,25,108.7,healthy
1015,2023-10-27 00:00:00,4063,5045,79.1,104,75,0,108.9,energetic
1015,2023-10-28 00:00:00,3432,3201,78.8,102,65,0,108.8,low_activity
1015,2023-10-29 00:00:00,4171,5662,78.7,110,65,0,108.7,energetic
1015,2023-10-30 00:00:00,2446,5630,78.6,105,30,0,108.7,low_activity
1015,2023-10-31 00:00:00,4897,5101,79.2,121,75,5,108.6,energetic
1015,2023-11-01 00:00:00,8397,5496,79.7,111,115,0,108.7,healthy
1015,2023-11-02 00:00:00,4375,4208,79.0,103,80,0,108.5,energetic
1015,2023-11-03 00:00:00,2477,4494,78.7,99,45,0,108.6,low_activity
1015,2023-11-04 00:00:00,6750,5907,79.6,111,105,0,108.5,healthy
1015,2023-11-05 00:00:00,5268,5039,79.3,118,55,0,108.5,energetic
1015,2023-11-06 00:00:00,4164,3487,79.1,102,75,0,108.5,energetic
1015,2023-11-07 00:00:00,7113,6197,79.7,124,75,10,108.5,healthy
1015,2023-11-08 00:00:00,11374,6461,80.4,133,105,10,108.3,healthy
1015,2023-11-09 00:00:00,8992,5809,79.8,120,85,5,108.6,healthy
1015,2023-11-10 00:00:00,4540,5666,78.9,126,45,5,108.6,energetic
1015,2023-11-11 00:00:00,5352,3626,79.3,119,85,0,108.4,energetic
1015,2023-11-12 00:00:00,9897,4417,80.1,116,125,0,108.6,healthy
1015,2023-11-13 00:00:00,9210,6740,79.7,130,55,25,108.5,healthy
1015,2023-11-14 00:00:00,5308,5070,79.2,116,60,0,108.3,energetic
1015,2023-11-15 00:00:00,3392,3088,78.9,106,60,0,108.4,low_activity
1015,2023-11-16 00:00:00,5008,5433,78.7,124,50,5,108.2,energetic
1015,2023-11-17 00:00:00,2436,6501,78.5,107,55,0,108.4,low_activity
1015,2023-11-18 00:00:00,6637,3578,79.4,113,95,0,108.3,healthy
1015,2023-11-19 00:00:00,5603,5095,79.1,119,65,0,108.3,energetic
1015,2023-11-20 00:00:00,6383,6688,79.6,126,65,10,108.3,healthy
1015,2023-11-21 00:00:00,3752,3865,78.8,115,60,0,108.2,low_activity
1015,2023-11-22 00:00:00,4533,4594,78.9,117,85,0,108.2,energetic
1015,2023-11-23 00:00:00,3459,3420,78.7,106,60,0,108.2,low_activity
1015,2023-11-24 00:00:00,2626,6020,78.6,99,50,0,108.2,low_activity
1015,2023-11-25 00:00:00,6849,5256,79.4,129,75,5,108.2,healthy
1015,2023-11-26 00:00:00,6002,6590,79.4,124,65,10,108.3,healthy
1015,2023-11-27 00:00:00,4949,5045,79.3,106,95,0,108.2,energetic
1015,2023-11-28 00:00:00,6778,6607,79.0,125,45,15,108.3,healthy
1015,2023-11-29 00:00:00,3179,3453,78.7,97,65,0,107.9,low_activity
1015,2023-11-30 00:00:00,6980,4421,79.6,119,90,0,108.1,healthy
1015,2023-12-01 00:00:00,9693,6235,79.8,130,85,20,107.9,healthy
1015,2023-12-02 00:00:00,8607,4545,79.9,121,75,5,108.0,healthy
1015,2023-12-03 00:00:00,4906,6007,79.2,118,65,0,108.1,energetic
1015,2023-12-04 00:00:00,13106,5956,80.5,128,90,25,108.1,energetic
1015,2023-12-05 00:00:00,5546,3900,79.3,106,85,0,108.0,energetic
1015,2023-12-06 00:00:00,6695,4375,79.4,109,105,0,107.8,healthy
1015,2023-12-07 00:00:00,2075,5230,78.4,96,40,0,107.9,low_activity
1015,2023-12-08 00:00:00,4886,5088,78.6,107,65,0,108.1,energetic
1015,2023-12-09 00:00:00,8326,6911,79.7,125,85,5,107.7,healthy
1015,2023-12-10 00:00:00,3045,5962,78.7,103,55,0,107.8,low_activity
1015,2023-12-11 00:00:00,2486,6226,78.6,100,50,0,107.8,low_activity
1015,2023-12-12 00:00:00,6960,6612,79.3,112,100,0,107.8,healthy
1015,2023-12-13 00:00:00,2179,3805,78.8,100,45,0,107.8,low_activity
1015,2023-12-14 00:00:00,9423,6332,79.7,127,80,10,107.8,healthy
1015,2023-12-15 00:00:00,7347,4524,79.5,131,90,5,107.6,healthy
1015,2023-12-16 00:00:00,3320,3819,78.7,114,55,0,107.7,low_activity
1015,2023-12-17 00:00:00,3330,4969,78.9,110,60,0,107.8,low_activity
1015,2023-12-18 00:00:00,3679,4994,79.0,103,65,0,107.5,low_activity
1015,2023-12-19 00:00:00,7738,6870,79.3,125,30,30,107.5,healthy
1015,2023-12-20 00:00:00,3502,6484,78.7,123,40,5,107.5,low_activity
1015,2023-12-21 00:00:00,3521,5598,78.5,116,40,0,107.5,low_activity
1015,2023-12-22 00:00:00,2747,3466,78.4,108,50,0,107.7,low_activity
1015,2023-12-23 00:00:00,8253,5958,79.7,130,80,10,107.5,healthy
1015,2023-12-24 00:00:00,5249,3710,79.2,107,90,0,107.3,energetic
1015,2023-12-25 00:00:00,2556,3874,78.9,98,50,0,107.3,low_activity
1015,2023-12-26 00:00:00,4233,3752,78.9,100,90,0,107.4,energetic
1015,2023-12-27 00:00:00,4833,3094,79.2,103,80,0,107.5,energetic
1015,2023-12-28 00:00:00,3079,4001,78.8,99,45,0,107.6,low_activity
1015,2023-12-29 00:00:00,4782,5479,79.0,116,65,0,107.5,energetic
1015,2023-12-30 00:00:00,4172,3682,78.6,105,65,0,107.3,energetic
1015,2023-12-31 00:00:00,3072,3497,78.7,102,60,0,107.2,low_activity
1016,2023-01-01 00:00:00,16780,10237,69.2,115,105,0,100.8,energetic
1016,2023-01-02 00:00:00,26416,11433,70.5,121,130,15,100.5,energetic
1016,2023-01-03 00:00:00,26126,11393,69.6,117,125,0,100.5,energetic
1016,2023-01-04 00:00:00,15621,9091,69.0,117,95,0,100.6,energetic
1016,2023-01-05 00:00:00,18905,11507,69.4,120,105,10,100.7,energetic
1016,2023-01-06 00:00:00,11879,8561,68.3,112,60,0,100.5,healthy
1016,2023-01-07 00:00:00,26173,9083,70.3,117,140,0,100.5,energetic
1016,2023-01-08 00:00:00,42578,10339,72.0,121,200,10,100.7,energetic
1016,2023-01-09 00:00:00,10897,8481,68.4,102,50,0,100.7,healthy
1016,2023-01-10 00:00:00,23385,9348,69.7,123,115,15,100.4,energetic
1016,2023-01-11 00:00:00,24392,10061,70.0,121,125,10,100.6,energetic
1016,2023-01-12 00:00:00,23845,10455,69.5,120,110,10,100.5,energetic
1016,2023-01-13 00:00:00,21107,11227,70.0,120,135,5,100.4,energetic
1016,2023-01-14 00:00:00,24192,11223,70.5,119,150,0,100.5,energetic
1016,2023-01-15 00:00:00,26705,11012,70.8,119,175,0,100.3,energetic
1016,2023-01-16 00:00:00,9335,8485,68.0,113,40,0,100.5,healthy
1016,2023-01-17 00:00:00,27986,10420,70.6,123,165,5,100.4,energetic
1016,2023-01-18 00:00:00,32047,11905,70.9,122,155,15,100.3,energetic
1016,2023-01-19 00:00:00,44256,10954,72.0,121,180,5,100.3,energetic
1016,2023-01-20 00:00:00,31237,10040,71.0,124,165,10,100.3,energetic
1016,2023-01-21 00:00:00,30943,10022,71.0,122,150,20,100.3,energetic
1016,2023-01-22 00:00:00,31029,11724,71.2,119,165,0,100.2,energetic
1016,2023-01-23 00:00:00,16092,9812,69.3,114,95,0,100.2,energetic
1016,2023-01-24 00:00:00,34167,10208,71.0,121,185,5,100.2,energetic
1016,2023-01-25 00:00:00,23150,9373,69.7,116,135,0,100.2,energetic
1016,2023-01-26 00:00:00,27507,10980,70.1,121,135,15,100.3,energetic
1016,2023-01-27 00:00:00,19783,10816,69.2,121,100,5,100.3,energetic
1016,2023-01-28 00:00:00,17974,11005,69.3,120,95,10,100.3,energetic
1016,2023-01-29 00:00:00,20442,11484,69.7,117,130,0,100.3,energetic
1016,2023-01-30 00:00:00,31793,10687,71.1,121,190,5,100.2,energetic
1016,2023-01-31 00:00:00,37808,11910,71.7,121,185,10,100.1,energetic
1016,2023-02-01 00:00:00,16056,9256,68.6,116,105,0,100.3,energetic
1016,2023-02-02 00:00:00,23809,11527,70.5,119,150,0,99.9,energetic
1016,2023-02-03 00:00:00,21269,8431,69.5,123,135,5,100.2,energetic
1016,2023-02-04 00:00:00,26858,11530,70.6,121,155,5,100.0,energetic
1016,2023-02-05 00:00:00,36688,10143,71.4,122,170,5,100.0,energetic
1016,2023-02-06 00:00:00,15919,8779,69.0,112,90,0,99.9,energetic
1016,2023-02-07 00:00:00,29746,9766,71.0,121,150,15,100.2,energetic
1016,2023-02-08 00:00:00,28041,8053,70.6,121,155,5,100.0,energetic
1016,2023-02-09 00:00:00,15651,9076,68.9,118,105,0,100.1,energetic
1016,2023-02-10 00:00:00,38891,8475,72.1,118,195,0,99.9,energetic
1016,2023-02-11 00:00:00,32098,10217,71.4,121,160,10,99.9,energetic
1016,2023-02-12 00:00:00,32549,10024,71.1,123,160,15,99.8,energetic
1016,2023-02-13 00:00:00,25627,10311,70.4,121,150,5,100.0,energetic
1016,2023-02-14 00:00:00,20083,10285,69.4,123,115,5,99.9,energetic
1016,2023-02-15 00:00:00,18513,9880,69.3,121,110,10,99.7,energetic
1016,2023-02-16 00:00:00,22882,8762,69.9,118,150,0,99.9,energetic
1016,2023-02-17 00:00:00,30274,10681,70.5,122,135,5,99.9,energetic
1016,2023-02-18 00:00:00,26718,10412,70.7,121,155,10,99.7,energetic
1016,2023-02-19 00:00:00,27907,11763,70.4,122,145,10,99.7,energetic
1016,2023-02-20 00:00:00,18810,8145,69.2,118,110,0,99.7,energetic
1016,2023-02-21 00:00:00,26910,9628,70.2,121,130,5,99.8,energetic
1016,2023-02-22 00:00:00,18658,11881,69.2,117,130,0,99.8,energetic
1016,2023-02-23 00:00:00,22148,11211,69.9,120,145,5,99.6,energetic
1016,2023-02-24 00:00:00,27994,11586,70.2,117,140,0,99.8,energetic
1016,2023-02-25 00:00:00,23837,9838,70.0,122,145,5,99.7,energetic
1016,2023-02-26 00:00:00,18412,8927,69.2,117,130,0,99.7,energetic
1016,2023-02-27 00:00:00,21442,8550,69.7,117,140,0,99.7,energetic
1016,2023-02-28 00:00:00,17442,8147,69.0,120,110,5,99.5,energetic
1016,2023-03-01 00:00:00,31419,11738,70.9,122,160,10,99.5,energetic
1016,2023-03-02 00:00:00,13835,10594,68.6,123,80,5,99.6,energetic
1016,2023-03-03 00:00:00,28051,10699,71.0,121,155,10,99.6,energetic
1016,2023-03-04 00:00:00,20016,9651,69.8,112,130,0,99.4,energetic
1016,2023-03-05 00:00:00,9355,9322,67.4,102,20,0,99.3,energetic
1016,2023-03-06 00:00:00,14459,8377,68.9,107,75,0,99.3,energetic
1016,2023-03-07 00:00:00,30404,8727,71.2,120,185,10,99.3,energetic
1016,2023-03-08 00:00:00,30859,11289,71.6,122,175,5,99.5,energetic
1016,2023-03-09 00:00:00,18345,8911,69.0,119,105,0,99.5,energetic
1016,2023-03-10 00:00:00,22806,11967,69.7,123,130,5,99.4,energetic
1016,2023-03-11 00:00:00,20715,9491,69.6,119,135,0,99.4,energetic
1016,2023-03-12 00:00:00,16961,9072,69.2,119,90,0,99.4,energetic
1016,2023-03-13 00:00:00,35007,11137,71.6,121,175,5,99.3,energetic
1016,2023-03-14 00:00:00,18136,10211,69.6,118,120,0,99.3,energetic
1016,2023-03-15 00:00:00,22061,11680,70.0,119,155,0,99.3,energetic
1016,2023-03-16 00:00:00,14035,8879,68.5,118,90,0,99.2,energetic
1016,2023-03-17 00:00:00,18162,9865,69.2,116,115,0,99.2,energetic
1016,2023-03-18 00:00:00,49299,10820,72.6,122,195,10,99.5,energetic
1016,2023-03-19 00:00:00,34693,11169,71.4,123,165,10,99.1,energetic
1016,2023-03-20 00:00:00,20815,11866,70.1,122,135,10,99.1,energetic
1016,2023-03-21 00:00:00,34360,8335,71.5,122,180,10,99.1,energetic
1016,2023-03-22 00:00:00,31105,11756,71.4,120,170,5,99.1,energetic
1016,2023-03-23 00:00:00,17174,10334,69.4,116,105,0,99.1,energetic
1016,2023-03-24 00:00:00,16936,11907,69.5,120,115,5,99.1,energetic
1016,2023-03-25 00:00:00,17480,10501,69.2,119,115,0,99.1,energetic
1016,2023-03-26 00:00:00,13120,10055,68.6,106,65,0,99.1,energetic
1016,2023-03-27 00:00:00,36105,11734,71.1,121,175,10,99.0,energetic
1016,2023-03-28 00:00:00,17416,9851,69.2,114,110,0,99.0,energetic
1016,2023-03-29 00:00:00,27631,10880,70.2,120,135,5,98.9,energetic
1016,2023-03-30 00:00:00,16910,8104,69.3,121,110,5,99.0,energetic
1016,2023-03-31 00:00:00,35087,10281,71.5,121,195,5,98.9,energetic
1016,2023-04-01 00:00:00,22173,9405,69.9,120,130,5,99.0,energetic
1016,2023-04-02 00:00:00,19984,10139,69.5,117,140,0,98.9,energetic
1016,2023-04-03 00:00:00,21218,8894,68.9,120,115,5,99.0,energetic
1016,2023-04-04 00:00:00,30268,10877,70.5,123,145,15,98.7,energetic
1016,2023-04-05 00:00:00,25043,8595,70.3,116,150,0,98.7,energetic
1016,2023-04-06 00:00:00,24069,8462,70.3,120,135,5,98.7,energetic
1016,2023-04-07 00:00:00,24411,8251,70.7,116,150,0,98.9,energetic
1016,2023-04-08 00:00:00,32131,11359,70.9,123,145,10,98.8,energetic
1016,2023-04-09 00:00:00,24529,10759,70.3,120,150,5,98.7,energetic
1016,2023-04-10 00:00:00,12329,8269,68.3,123,75,5,98.8,energetic
1016,2023-04-11 00:00:00,26476,8230,69.9,121,125,10,98.8,energetic
1016,2023-04-12 00:00:00,33037,11210,71.0,119,165,0,98.6,energetic
1016,2023-04-13 00:00:00,14243,9331,68.2,121,80,5,98.7,energetic
1016,2023-04-14 00:00:00,10485,10304,67.8,119,55,0,98.8,healthy
1016,2023-04-15 00:00:00,27638,10687,70.0,121,135,10,98.7,energetic
1016,2023-04-16 00:00:00,32175,10611,71.3,119,170,0,98.5,energetic
1016,2023-04-17 00:00:00,33959,11671,71.1,120,170,5,98.6,energetic
1016,2023-04-18 00:00:00,31233,11153,70.6,122,150,20,98.6,energetic
1016,2023-04-19 00:00:00,28024,11800,70.6,118,150,0,98.4,energetic
1016,2023-04-20 00:00:00,20338,10647,69.7,120,115,5,98.4,energetic
1016,2023-04-21 00:00:00,19519,10016,69.1,117,110,0,98.6,energetic
1016,2023-04-22 00:00:00,14512,8528,68.4,112,85,0,98.5,energetic
1016,2023-04-23 00:00:00,19946,11542,69.2,121,95,25,98.5,energetic
1016,2023-04-24 00:00:00,24632,11220,70.4,120,145,5,98.8,energetic
1016,2023-04-25 00:00:00,30222,10522,71.4,119,185,0,98.3,energetic
1016,2023-04-26 00:00:00,22696,8792,70.0,119,150,0,98.6,energetic
1016,2023-04-27 00:00:00,20614,9119,69.7,119,125,0,98.6,energetic
1016,2023-04-28 00:00:00,22806,10624,70.0,120,140,5,98.4,energetic
1016,2023-04-29 00:00:00,20580,9846,69.6,118,130,0,98.5,energetic
1016,2023-04-30 00:00:00,23818,8713,70.0,121,135,10,98.4,energetic
1016,2023-05-01 00:00:00,31602,11856,70.7,121,155,5,98.4,energetic
1016,2023-05-02 00:00:00,31456,10099,70.9,119,175,0,98.2,energetic
1016,2023-05-03 00:00:00,15754,10911,69.1,116,85,0,98.3,energetic
1016,2023-05-04 00:00:00,19380,10318,69.2,116,130,0,98.3,energetic
1016,2023-05-05 00:00:00,16924,10741,68.8,118,110,0,98.2,energetic
1016,2023-05-06 00:00:00,30066,11263,70.8,121,140,10,98.3,energetic
1016,2023-05-07 00:00:00,20914,9212,69.3,118,125,0,98.3,energetic
1016,2023-05-08 00:00:00,15779,11054,68.7,117,100,0,98.3,energetic
1016,2023-05-09 00:00:00,26283,11125,69.7,120,130,5,98.2,energetic
1016,2023-05-10 00:00:00,17277,10308,68.8,115,100,0,98.2,energetic
1016,2023-05-11 00:00:00,18710,9750,69.4,114,90,0,98.2,energetic
1016,2023-05-12 00:00:00,35222,10632,71.4,120,165,10,98.5,energetic
1016,2023-05-13 00:00:00,18052,11860,69.1,120,90,5,97.9,energetic
1016,2023-05-14 00:00:00,17412,8568,69.3,107,120,0,98.1,energetic
1016,2023-05-15 00:00:00,30841,11701,70.9,119,185,0,98.1,energetic
1016,2023-05-16 00:00:00,18323,8751,69.2,117,120,0,98.1,energetic
1016,2023-05-17 00:00:00,24826,10160,69.7,118,140,0,97.9,energetic
1016,2023-05-18 00:00:00,4153,9634,66.6,86,0,0,98.1,energetic
1016,2023-05-19 00:00:00,15334,8896,68.7,119,100,0,98.0,energetic
1016,2023-05-20 00:00:00,30238,11116,70.7,119,170,0,97.9,energetic
1016,2023-05-21 00:00:00,27414,9253,70.4,122,155,5,98.0,energetic
1016,2023-05-22 00:00:00,28587,10794,70.0,121,135,10,97.9,energetic
1016,2023-05-23 00:00:00,8093,9468,67.4,90,5,0,97.8,energetic
1016,2023-05-24 00:00:00,42264,10128,72.6,122,210,20,97.9,energetic
1016,2023-05-25 00:00:00,28437,8563,69.6,120,120,5,98.0,energetic
1016,2023-05-26 00:00:00,19906,10328,69.5,118,125,0,97.9,energetic
1016,2023-05-27 00:00:00,11537,11424,68.1,104,60,0,97.8,healthy
1016,2023-05-28 00:00:00,20587,8692,69.3,119,135,0,97.8,energetic
1016,2023-05-29 00:00:00,20941,11192,69.8,119,130,0,98.0,energetic
1016,2023-05-30 00:00:00,28282,11627,70.2,120,155,5,98.0,energetic
1016,2023-05-31 00:00:00,16769,8292,68.8,112,120,0,97.8,energetic
